best_candidate,best_jaccard,ein,filer_name,filer_state,form990_total_expenses,hospital_facilities_cnt,reason
,0,560543238,LEXINGTON MEDICAL CENTER,NC,135551068,1,no_match_above_threshold
,0,480576046,JEFFERSON COUNTY MEMORIAL HOSPITAL INC,KS,8300159,1,no_match_above_threshold
,0,430653587,GOOD SAMARITAN REGIONAL HEALTH CENTER,MO,214043528,1,no_match_above_threshold
,0,390773970,LADD MEMORIAL HOSPITAL INC,WI,50362090,1,no_match_above_threshold
,0,941623075,Siskiyou Hospital Inc,CA,114326679,1,no_match_above_threshold
,0,311072406,PIKE HEALTH SERVICES INC,OH,28679966,1,no_match_above_threshold
,0,440579850,SSM REGIONAL HEALTH SERVICES,MO,172355444,1,no_match_above_threshold
,0,862358048,Insight Chicago Inc,IL,172473673,1,no_match_above_threshold
,0,210634462,THE COOPER HEALTH SYSTEM A NEW JERSEY,NJ,2065135564,1,no_match_above_threshold
,0,720551963,SOUTHWEST LOUISIANA HOSPITAL ASSOCIATION,LA,387969570,1,no_match_above_threshold
,0,461629800,Conway Community Services,AR,108020359,1,no_match_above_threshold
,0,941201197,DAMERON HOSPITAL ASSOCIATION,CA,190050421,1,no_match_above_threshold
,0,481236156,GREAT PLAINS OF SABETHA INC,KS,19250501,1,no_match_above_threshold
,0,262525968,ADVOCATE CONDELL MEDICAL CENTER,IL,522956538,1,no_match_above_threshold
,0,590898901,Tarpon Springs Hospital Foundation Inc,FL,173318037,1,no_match_above_threshold
,0,560554209,GOOD HOPE HOSPITAL INC,NC,4247222,1,no_match_above_threshold
,0,410726171,INTERNATIONAL FALLS MEMORIAL,MN,34222539,1,no_match_above_threshold
,0,311118357,NORTH CENTRAL HEALTH SERVICES INC,IN,16629352,1,no_match_above_threshold
,0,311657206,MADISON COUNTY COMMUNITY HOSPITAL,OH,64197558,1,no_match_above_threshold
,0,956064971,Simi Valley Hosp and Hlth Care Services,CA,231102943,1,no_match_above_threshold
,0,930622075,Northwest Medical Foundation Tillamook,OR,106952718,1,no_match_above_threshold
,0,840425720,ST MARY'S HOSPITAL & MEDICAL,CO,525368427,1,no_match_above_threshold
,0,421707837,HENNEPIN HEALTHCARE SYSTEM INC,MN,1609599129,1,no_match_above_threshold
,0,351972384,PARKVIEW HEALTH SYSTEM INC,IN,1200583793,1,no_match_above_threshold
,0,752765566,COVENANT HEALTH SYSTEM,WA,93736511,1,no_match_above_threshold
,0,751438726,Texas Health Harris Methodist Hospital,TX,310630803,1,no_match_above_threshold
,0,751752253,Texas Health Harris Methodist Hospital,TX,61225175,1,no_match_above_threshold
,0,751748586,Texas Health Harris Methodist Hospital Azle,TX,44708893,1,no_match_above_threshold
,0,432008974,Texas Health Presbyterian Hospital Denton,TX,268648065,1,no_match_above_threshold
,0,710561765,Baxter County Regional Hospital Inc,AR,291789835,1,no_match_above_threshold
,0,930396847,MID-VALLEY HEALTHCARE INC,OR,159124980,1,no_match_above_threshold
,0,263162145,Indiana University Health Arnett Inc,IN,622302384,1,no_match_above_threshold
,0,815174295,Indiana University Health Frankfort Inc,IN,32364224,1,no_match_above_threshold
,0,486005089,William Newton Memorial Hospital,KS,50951930,1,no_match_above_threshold
,0,113438973,WSNCHS NORTH INC,NY,183597889,1,no_match_above_threshold
,0,922332099,SARH HOLDINGS INC,AR,41190302,1,no_match_above_threshold
,0,620545814,Morristown-Hamblen Hospital Association,TN,127016752,1,no_match_above_threshold
,0,752428911,METHODIST CHILDREN'S HOSPITAL,WA,361156138,1,no_match_above_threshold
,0,344427944,THE SHELBY COUNTY MEMORIAL HOSPITAL,OH,121607594,1,no_match_above_threshold
,0,884128022,CAMC GREENBRIER VALLEY,WV,103246231,1,no_match_above_threshold
,0,237441353,MONONGALIA COUNTY GENERAL HOSPITAL CO,WV,349531870,1,no_match_above_threshold
,0,680273974,SUTTER VALLEY MEDICAL FOUNDATION,CA,1895336160,1,no_match_above_threshold
,0,871846814,GRMC Inc,MD,59713312,1,no_match_above_threshold
,0,111986351,The New York Community Hospital of Brooklyn Inc,NY,149384269,1,no_match_above_threshold
,0,431279063,CH ALLIED SERVICES INC,MO,436756503,1,no_match_above_threshold
,0,550356996,St Joseph's Hospital of Buckhannon Inc,WV,102153519,1,no_match_above_threshold
,0,640770155,INDEPENDENT HEALTHCARE MANAGEMENT,MS,49055561,1,no_match_above_threshold
,0,431707306,Saint Lukes Hospital of Trenton,MO,39164112,1,no_match_above_threshold
,0,560532309,HIGH POINT REGIONAL HEALTH,NC,458452649,1,no_match_above_threshold
,0,823914925,NAVICENT HEALTH BALDWIN INC,GA,76968224,1,no_match_above_threshold
,0,453765471,THE MEDICAL CENTER OF PEACH COUNTY INC,GA,32133186,1,no_match_above_threshold
,0,582149127,NAVICENT HEALTH INC,GA,188064628,1,no_match_above_threshold
,0,852985806,ADENA FAYETTE MEDICAL CENTER,OH,57167818,1,no_match_above_threshold
,0,430738490,SSM CARDINAL GLENNON CHILDREN'S HOSPITAL,MO,391185591,1,no_match_above_threshold
,0,420670596,SUMNER COMMUNITY CLUB,IA,17804817,1,no_match_above_threshold
,0,952294234,San Joaquin Community Hospital,CA,592911178,1,no_match_above_threshold
,0,941415069,Sonora Community Hospital,CA,312218163,1,no_match_above_threshold
,0,980224967,EZRATH NASHIM - SARAH HERZOG,,53069671,1,no_match_above_threshold
,0,351064295,DEKALB MEMORIAL HOSPITAL INC,IN,79571392,1,no_match_above_threshold
,0,941387866,Rideout Memorial Hospital,CA,532121681,1,no_match_above_threshold
,0,486099245,Labette County Medical Center,KS,99539868,1,no_match_above_threshold
,0,356001540,Goshen Hospital Association Inc,IN,296198168,1,no_match_above_threshold
,0,810232124,SCL HEALTH - MONTANA,MT,573951457,1,no_match_above_threshold
,0,411384358,Warren Community Hospital Inc,MN,16357496,1,no_match_above_threshold
,,813021580,FOUNDATION HEALTH LLC,AK,364535798,1,no_tokens
,0,141338465,NATHAN LITTAUER HOSPITAL ASSOCIATION,NY,132050301,1,no_match_above_threshold
,0,264021016,LUBBOCK HERITAGE HOSPITAL LLC,WA,102203796,1,no_match_above_threshold
,0,752246348,METHODIST HOSPITAL LEVELLAND,WA,32807021,1,no_match_above_threshold
,0,752770738,Texas Health Presbyterian Hospital Plano,TX,451744572,1,no_match_above_threshold
,0,451502252,Texas Health Harris Methodist Hospital,TX,162773388,1,no_match_above_threshold
,0,111630914,Huntington Hospital Association,NY,672286752,1,no_match_above_threshold
,0,832099849,BAYCARE PASCO INC,FL,64541273,1,no_match_above_threshold
,0,590774199,St Joseph's Hospital Inc,FL,1504621129,1,no_match_above_threshold
,0,592043026,St Anthony's Hospital Inc,FL,473317743,1,no_match_above_threshold
,0,931305493,SAMARITAN NORTH LINCOLN HOSPITAL,OR,91518850,1,no_match_above_threshold
,0,351814660,Indiana University Health West Hospital Inc,IN,301026427,1,no_match_above_threshold
,0,351932442,Indiana University Health North Hospital Inc,IN,338536431,1,no_match_above_threshold
,0,822736786,Indiana University Health Jay Inc,IN,44942806,1,no_match_above_threshold
,0,730570773,NEWMAN MEMORIAL HOSPITAL INC,OK,13427233,1,no_match_above_threshold
,0,390806828,MEMORIAL HOSPITAL INC,WI,41096760,1,no_match_above_threshold
,0,390872080,SAUK PRAIRIE HEALTHCARE INC,WI,117995485,1,no_match_above_threshold
,0,210634964,BACHARACH INSTITUTE FOR REHABILITATION,NJ,24411976,1,no_match_above_threshold
,0,237221763,THE UNITY HOSPITAL OF ROCHESTER,NY,736488329,1,no_match_above_threshold
,0,881740605,Grant Memorial Hospital Inc,WV,27682868,1,no_match_above_threshold
,0,560653348,PENDER MEMORIAL HOSPITAL INCORPORATED,NC,36656326,1,no_match_above_threshold
,0,420504780,ST LUKE'S METHODIST HOSPITAL,IA,471616586,1,no_match_above_threshold
,0,611297707,CCMH Corporation,KY,24820038,1,no_match_above_threshold
,0,340714583,CITY HOSPITAL ASSOCIATION,OH,69875374,1,no_match_above_threshold
,0,540560500,Shore Health Services Inc,VA,99372931,1,no_match_above_threshold
,0,221487330,SAINT PETER'S UNIVERSITY HOSPITAL,NJ,565533375,1,no_match_above_threshold
,0,843362602,Saint Luke's Hospital of Allen County Inc,KS,33418290,1,no_match_above_threshold
,0,363965251,Naperville Psychiatric Ventures,IL,57050836,1,no_match_above_threshold
,0,990298651,SUTTER HEALTH PACIFIC,HI,25824735,1,no_match_above_threshold
,0,311626179,UNIVERSITY HEALTH SYSTEM INC,TN,1458694623,1,no_match_above_threshold
,0,390807236,AGNESIAN HEALTHCARE INC,WI,532077240,1,no_match_above_threshold
,0,231996150,GEISINGER WYOMING VALLEY MEDICAL,PA,781867667,1,no_match_above_threshold
,0,870741588,SIMPSON COMMUNITY HEALTHCARE INC,MS,19982557,1,no_match_above_threshold
,0,942823538,MARIN GENERAL HOSPITAL,CA,580104407,1,no_match_above_threshold
,0,611570855,Baptist Health Hospitals,AR,31110019,1,no_match_above_threshold
,0,810515463,LIBERTY COUNTY HOSPITAL & NURSING HOME,MT,8760063,1,no_match_above_threshold
,0,860320447,SUMMIT HEALTHCARE ASSOCIATION,AZ,284527293,1,no_match_above_threshold
,0,362181997,FREEPORT MEMORIAL HOSPITAL,IL,154123019,1,no_match_above_threshold
,0,810232121,Bozeman Deaconess Health Services,MT,179362860,1,no_match_above_threshold
,0,391365168,CHIPPEWA VALLEY HOSPITAL AND,WI,17469099,1,no_match_above_threshold
,0,952282647,White Memorial Medical Center,CA,594078714,1,no_match_above_threshold
,0,042103543,AUSTEN RIGGS CENTER INC,MA,25281439,1,no_match_above_threshold
,0,160743024,THE FREDERICK FERRIS THOMPSON HOSPITAL,NY,212205452,1,no_match_above_threshold
,0,141338470,HealthAlliance Hospital,NY,218664174,1,no_match_above_threshold
,0,237379161,SISTERS OF CHARITY OF LEAVENWORTH HEALTH,CO,838962584,1,no_match_above_threshold
,0,134111638,WESTCHESTER-ELLENVILLE HOSPITAL INC,NY,28854523,1,no_match_above_threshold
,0,131740120,HUDSON VALLEY HOSPITAL CENTER,NY,301298952,1,no_match_above_threshold
,0,411456897,Healtheast St John's Hospital,MN,444306642,1,no_match_above_threshold
,0,810693478,Deaconess Regional Healthcare Services,IL,77219345,1,no_match_above_threshold
,0,111661359,Central Suffolk Hospital,NY,344846614,1,no_match_above_threshold
,0,752678857,Texas Health Harris Methodist Hospital,TX,351650789,1,no_match_above_threshold
,0,841337350,SOUTHWEST HEALTH SYSTEM INC,CO,78930715,1,no_match_above_threshold
,0,474654897,ALLIANCE FOR SOUTH SOUND HEALTH,WA,41796935,1,no_match_above_threshold
,0,382796005,EMMA L BIXBY MEDICAL CENTER,OH,130303035,1,no_match_above_threshold
,0,810231793,PROVIDENCE HEALTH & SERVICES - MONTANA,WA,505938934,1,no_match_above_threshold
,0,273532963,Indiana University Health White Memorial Hospital Inc,IN,46930451,1,no_match_above_threshold
,0,352090919,Indiana University Health Paoli Inc,IN,36322449,1,no_match_above_threshold
,0,951643359,ST JOSEPH HOSPITAL OF ORANGE,WA,955590803,1,no_match_above_threshold
,0,550420956,Potomac Valley Hospital of W VA Inc,WV,75042321,1,no_match_above_threshold
,0,951643360,MISSION HOSPITAL REGIONAL MEDICAL CENTER,WA,838407589,1,no_match_above_threshold
,0,341623770,JOINT TOWNSHIP DISTRICT,OH,96470628,1,no_match_above_threshold
,0,270712680,Beavercreek Medical Center,OH,277088779,1,no_match_above_threshold
,0,844261122,HEALTHPARTNERS RC,MN,31002755,1,no_match_above_threshold
,0,340719172,Barnesville Hospital Association Inc,OH,25966733,1,no_match_above_threshold
,0,161576637,MVHS INC,NY,480980012,1,no_match_above_threshold
,0,390830664,ThedaCare Regional Medical Center - Neenah Inc,WI,230804573,1,no_match_above_threshold
,0,390808442,WESTFIELDS HOSPITAL INC,MN,89123318,1,no_match_above_threshold
,0,381984289,MERCY MEMORIAL HOSPITAL CORPORATION,OH,172776811,1,no_match_above_threshold
,0,010211551,St Mary's Regional Medical Center,ME,267748843,1,no_match_above_threshold
,0,420680337,UNITY HEALTHCARE,IA,57310435,1,no_match_above_threshold
,0,431735565,Saint Luke's Hospital of Chillicothe,MO,75948827,1,no_match_above_threshold
,0,742206635,MISSION HOSPITAL INC,TX,132257728,1,no_match_above_threshold
,0,951115230,Pomona Valley Hospital Medical Center,CA,819935624,1,no_match_above_threshold
,0,582149128,MEDICAL CENTER OF CENTRAL GEORGIA INC,GA,960553273,1,no_match_above_threshold
,0,830343789,WRMC HOSPITAL OPERATING CORPORATION,NC,136791307,1,no_match_above_threshold
,0,481226831,GREAT PLAINS OF CHEYENNE COUNTY INC,KS,20127868,1,no_match_above_threshold
,0,420707096,SIOUX VALLEY MEMORIAL HOSPITAL,IA,49591240,1,no_match_above_threshold
,0,910511770,KAISER FOUNDATION HEALTH PLAN OF WASHINGTON,CA,4536063596,1,no_match_above_threshold
,0,455055149,ST ANTHONY SHAWNEE HOSPITAL INC,MO,180339975,1,no_match_above_threshold
,0,746083124,Create Healthy Management,TX,32504204,1,no_match_above_threshold
,0,873486516,Bryan Hospital Kearney,NE,174468418,1,no_match_above_threshold
,0,240792115,GEISINGER JERSEY SHORE HOSPITAL,PA,40280785,1,no_match_above_threshold
,0,640324402,MAGEE BENEVOLENT ASSOCIATION,MS,18254389,1,no_match_above_threshold
,0,940382780,CHINESE HOSPITAL ASSOCIATION,CA,157836015,1,no_match_above_threshold
,0,610594620,Memorial Hospital Inc,KY,87531600,1,no_match_above_threshold
,0,860732836,Cobre Valley Regional Medical Center,AZ,89784044,1,no_match_above_threshold
,0,370662580,ST MARY'S HOSPITAL CENTRALIA ILLINOIS,MO,101930158,1,no_match_above_threshold
,0,470408242,CHEYENNE COUNTY HOSPITAL,NE,78259704,1,no_match_above_threshold
,0,592108057,FLORIDA HOSPITAL ZEPHYRHILLS INC,FL,223927055,1,no_match_above_threshold
,0,131740122,ST BARNABAS HOSPITAL,NY,549725172,1,no_match_above_threshold
,0,990107330,Castle Medical Center,HI,247242412,1,no_match_above_threshold
,0,202401676,COMMUNITY HOSPITAL OF LAGRANGE COUNTY,IN,39767259,1,no_match_above_threshold
,0,470662290,NORTH PLATTE NEBRASKA HOSPITAL CORP,NE,278922817,1,no_match_above_threshold
,0,540505913,BATH COMMUNITY HOSPITAL,VA,28472790,1,no_match_above_threshold
,0,590638499,Variety Children's Hospital,FL,818128603,1,no_match_above_threshold
,0,150552726,Margaretville Memorial Hospital,NY,18529256,1,no_match_above_threshold
,0,410714079,ST LUKE'S HOSPITAL OF DULUTH,MN,569937564,1,no_match_above_threshold
,0,376062326,PANA COMMUNITY HOSPITAL ASSOCIATION,IL,38293735,1,no_match_above_threshold
,0,150532054,AUBURN COMMUNITY HOSPITAL,NY,167100241,1,no_match_above_threshold
,0,350835006,Community Hospital of Bremen Inc,IN,28034953,1,no_match_above_threshold
,0,341883284,LIMA MEMORIAL JOINT OPERATING COMPANY,OH,277790859,1,no_match_above_threshold
,0,844273963,COVENANT HOSPITAL HOBBS,WA,59813796,1,no_match_above_threshold
,0,951914489,ST MARY MEDICAL CENTER,WA,386055659,1,no_match_above_threshold
,0,131740118,NORTHERN WESTCHESTER HOSPITAL ASSOCIATION,NY,460312097,1,no_match_above_threshold
,0,111639818,John T Mather Memorial Hospital,NY,431660292,1,no_match_above_threshold
,0,752890358,Texas Health Presbyterian Hospital Allen,TX,121449228,1,no_match_above_threshold
,0,581734026,UPSON COUNTY HOSPITAL INC,GA,118951025,1,no_match_above_threshold
,0,833972614,TARZANA MEDICAL CENTER LLC,WA,403744679,1,no_match_above_threshold
,0,351720796,Indiana University Health Bloomington Inc,IN,779648435,1,no_match_above_threshold
,0,952413054,EMANATE HEALTH FOOTHILL PRESBYTERIAN,CA,126133188,1,no_match_above_threshold
,0,811244422,PROVIDENCE ST JOSEPH HEALTH,WA,38993403,1,no_match_above_threshold
,0,390837206,LAKEVIEW MEDICAL CENTER INC,WI,147611243,1,no_match_above_threshold
,0,141340054,St Luke's Cornwall Hospital,NY,264121853,1,no_match_above_threshold
,0,834538290,Dardanelle Regional LLC,AR,19571785,1,no_match_above_threshold
,0,390973724,FLAMBEAU HOSPITAL INC,WI,37399624,1,no_match_above_threshold
,0,210634562,VIRTUA-MEMORIAL HOSPITAL BURLINGTON,NJ,383847195,1,no_match_above_threshold
,0,951643325,ST JUDE HOSPITAL,WA,906306761,1,no_match_above_threshold
,0,131739922,BLYTHEDALE CHILDREN'S HOSPITAL,NY,102042862,1,no_match_above_threshold
,0,810463482,PROVIDENCE ST JOSEPH MEDICAL CENTER,WA,55318685,1,no_match_above_threshold
,0,550483245,Princeton Community Hospital Association,WV,291126914,1,no_match_above_threshold
,0,550462730,Community Health Association,WV,47778758,1,no_match_above_threshold
,0,396089134,ThedaCare Medical Center - Wild Rose Inc,WI,13087272,1,no_match_above_threshold
,0,840586742,TRINIDAD AREA HEALTH ASSOCIATION,CO,47126509,1,no_match_above_threshold
,0,390824015,ThedaCare Regional Medical Center - Appleton Inc,WI,370297738,1,no_match_above_threshold
,0,150532245,ST ELIZABETH COMMUNITY HEALTH SUPPORT,NY,217590223,1,no_match_above_threshold
,0,921715117,CAMC PLATEAU MEDICAL CENTER INC,WV,33743126,1,no_match_above_threshold
,0,843134268,MASSENA HOSPITAL INC,NY,59894640,1,no_match_above_threshold
,0,160743966,CLIFTON SPRINGS SANITARIUM CO,NY,124993057,1,no_match_above_threshold
,0,472540179,KAPLAN GENERAL HOSPITAL,LA,27683708,1,no_match_above_threshold
,0,880405927,Washoe Barton Medical Clinic,NV,89241730,1,no_match_above_threshold
,0,221487173,ENGLEWOOD HOSPITAL AND MEDICAL CENTER,NJ,1079153438,1,no_match_above_threshold
,0,221546163,Christian Health Care Center,NJ,89131913,1,no_match_above_threshold
,0,743177454,RICHMOND MEDICAL CENTER,NY,452422497,1,no_match_above_threshold
,0,824971362,SALEM COUNTY HOSPITAL CORP,NJ,44532296,1,no_match_above_threshold
,0,560543246,FLETCHER HOSPITAL INC,NC,265953729,1,no_match_above_threshold
,0,391028081,BELOIT HEALTH SYSTEM INC,WI,273155219,1,no_match_above_threshold
,0,912154267,MEMORIAL SLOAN-KETTERING CANCER CENTER,NY,7188709398,1,no_match_above_threshold
,0,314379443,ADENA HEALTH SYSTEM,OH,684454300,1,no_match_above_threshold
,0,880770775,CLARK COUNTY HOSPITAL SERVICES,OH,31387753,1,no_match_above_threshold
,0,160755799,ORLEANS COMMUNITY HEALTH,NY,34142048,1,no_match_above_threshold
,0,640889822,Methodist Healthcare-Olive Branch Hospital,MS,110763881,1,no_match_above_threshold
,0,450233470,Banner Health,AZ,8672348619,32,no_match_above_threshold
,0,942854057,IHC HEALTH SERVICES INC,UT,8793797318,23,no_match_above_threshold
,0,611740292,COREWELL HEALTH GROUP RETURN,MI,10229587760,21,no_match_above_threshold
,0,383952644,MAYO CLINIC GROUP RETURN,MN,13778960002,19,no_match_above_threshold
,0,010649794,Hackensack Meridian Health Inc-Subordinates,NJ,7143661248,18,no_match_above_threshold
,0,541547408,SENTARA HOSPITALS,VA,3500319133,15,no_match_above_threshold
,0,851296795,RWJ BARNABAS HEALTH INC - SUBORDINATES,NJ,7170718931,15,no_match_above_threshold
,0,900059117,UNIVERSITY HOSPITALS HEALTH SYSTEM INC,OH,5327693875,15,no_match_above_threshold
,0,370813229,OSF Healthcare System,IL,3012001625,13,no_match_above_threshold
,0,741152597,Memorial Hermann Health System,TX,6952309636,13,no_match_above_threshold
,0,362193608,SHRINERS HOSPITALS FOR CHILDREN,FL,1035044060,10,no_match_above_threshold
,0,910939479,PEACEHEALTH,WA,3555611223,10,no_match_above_threshold
,0,941156621,SUTTER VALLEY HOSPITALS,CA,4221939186,10,no_match_above_threshold
,0,741287016,Methodist Healthcare Ministries of South Texas Inc,TX,139706747,10,no_match_above_threshold
,0,208065139,PRIME HEALTHCARE FOUNDATION INC,CA,817213812,10,no_match_above_threshold
,0,520795508,APPALACHIAN REGIONAL HEALTHCARE,KY,901932107,9,no_match_above_threshold
,0,363261413,ALLINA HEALTH SYSTEM,MN,5578317306,9,no_match_above_threshold
,0,911352172,MULTICARE HEALTH SYSTEM,WA,4497628502,9,no_match_above_threshold
,0,811723202,Prisma Health-Upstate,SC,2274451398,8,no_match_above_threshold
,0,620476282,Mountain States Health Alliance,TN,957777045,8,no_match_above_threshold
,0,561376950,NOVANT HEALTH INC,NC,3902611082,8,no_match_above_threshold
,0,741109665,Christus Santa Rosa Health Care Corporation,TX,1114345446,7,no_match_above_threshold
,0,741109836,Christus Spohn Health System Corporation,TX,893214241,7,no_match_above_threshold
,0,741356589,ST DAVID'S FOUNDATION,TX,97060491,7,no_match_above_threshold
,0,340714585,THE CLEVELAND CLINIC FOUNDATION,OH,8518490199,7,no_match_above_threshold
,0,742427148,GEORGETOWN HEALTHCARE SYSTEM INC,TX,4309339,7,no_match_above_threshold
,0,311373080,MERCY HEALTH SERVICES - IOWA CORP,IA,967106603,6,no_match_above_threshold
,0,320007056,OhioHealth Corporation Group Return,OH,2012252247,6,no_match_above_threshold
,0,621636465,Wellmont Health System,TN,813767456,6,no_match_above_threshold
,0,362169147,ADVOCATE HEALTH AND HOSPITALS CORP,IL,7524374137,6,no_match_above_threshold
,0,810977948,MCHS HOSPITALS INC,WI,1683214057,6,no_match_above_threshold
,0,043651340,TUBA CITY REGIONAL,AZ,240306876,5,no_match_above_threshold
,0,951684089,SCRIPPS HEALTH,CA,4090065520,5,no_match_above_threshold
,0,411813221,CENTRACARE HEALTH SYSTEM,MN,522159955,5,no_match_above_threshold
,0,840438224,Portercare Adventist Health System,CO,1468547151,5,no_match_above_threshold
,0,232829095,THOMAS JEFFERSON UNIVERSITY HOSPITALS INC,PA,2490851477,5,no_match_above_threshold
,0,731444504,INTEGRIS RURAL HEALTH INC,OK,316307800,5,no_match_above_threshold
,0,231352160,Main Line Hospitals Inc,PA,1673232141,5,no_match_above_threshold
,0,350869066,ST VINCENT HOSPITAL AND HEALTH CARE CENTER INC,MO,1344839298,5,no_match_above_threshold
,0,731192765,INTEGRIS AMBULATORY CARE CORP,OK,287905583,5,no_match_above_threshold
,0,752702388,Texas Health Resources,TX,917939921,5,no_match_above_threshold
,0,320483994,AULTMAN HEALTH FOUNDATION GROUP RETURN,OH,978429267,5,no_match_above_threshold
,0,521988421,Bon Secours - Richmond Health System Inc,OH,1813035806,5,no_match_above_threshold
,0,620479367,Methodist Healthcare-Memphis Hospitals,TN,2024744712,5,no_match_above_threshold
,0,410991680,Fairview Health Services,MN,4384272662,5,no_match_above_threshold
,0,560845796,CUMBERLAND COUNTY HOSPITAL SYSTEM INC,NC,1096544980,4,no_match_above_threshold
,0,912155626,UMass Memorial Health Care Inc & Affiliates,MA,3580384522,4,no_match_above_threshold
,0,561936354,FIRSTHEALTH OF THE CAROLINAS INC,NC,1096646867,4,no_match_above_threshold
,0,042121317,NORTHEAST HOSPITAL CORPORATION,MA,441021888,4,no_match_above_threshold
,0,392014409,FROEDTERT HEALTH INC,WI,990329085,4,no_match_above_threshold
,0,352391110,MEMORIAL HEALTH SERVICES GROUP RETURN,CA,2904359316,4,no_match_above_threshold
,0,751037226,Baylor Institute for Rehabilitation,TX,544,4,no_match_above_threshold
,0,364195126,Presence Central and Suburban Hospitals Network,MO,875395401,4,no_match_above_threshold
,0,590634434,Sacred Heart Health System Inc,MO,1534567941,4,no_match_above_threshold
,0,231352213,ST LUKE'S HOSPITAL OF BETHLEHEM PA,PA,1410835435,4,no_match_above_threshold
,0,460360899,Monument Health Network Inc,SD,200759854,4,no_match_above_threshold
,0,391834639,COLUMBIA ST MARY'S INC,MO,198377369,4,no_match_above_threshold
,0,843178470,U OF L HEALTH - LOUISVILLE INC,KY,1176817380,4,no_match_above_threshold
,0,760591590,Christus Health Southeast Texas,TX,447133545,4,no_match_above_threshold
,0,814791043,ST JOSEPH HEALTH NORTHERN CALIFORNIA,WA,1532418565,4,no_match_above_threshold
,0,310621866,Kettering Medical Center,OH,1008666396,4,no_match_above_threshold
,0,362167060,Endeavor Health Clinical Operations,IL,2138844757,4,no_match_above_threshold
,0,210634484,INSPIRA MEDICAL CENTERS INC,NJ,1083547264,4,no_match_above_threshold
,0,223548695,CAPITAL HEALTH SYSTEM INC,NJ,1140860407,4,no_match_above_threshold
,0,370618939,Southern Illinois Hospital Services,IL,656827300,3,no_match_above_threshold
,0,610920842,BOWLING GREEN WARREN COUNTY COMMUNITY,KY,478554310,3,no_match_above_threshold
,0,660219758,MENNONITE GENERAL HOSPITAL INC,PR,269723513,3,no_match_above_threshold
,0,930223960,ASANTE,OR,1097915984,3,no_match_above_threshold
,0,582296052,Prisma Health-Midlands,SC,1408612955,3,no_match_above_threshold
,0,581694090,NORTHEAST GEORGIA HEALTH SYSTEM INC,GA,351638024,3,no_match_above_threshold
,0,440577118,LESTER E COX MEDICAL CENTERS,MO,1611918444,3,no_match_above_threshold
,0,752796815,Christus Health Ark-La-Tex,TX,434603547,3,no_match_above_threshold
,0,831605004,OCHSNER LSU HEALTH SYSTEM OF NORTH,LA,1064566596,3,no_match_above_threshold
,0,480543721,St Catherine Hospital,KS,175346825,3,no_match_above_threshold
,0,470376601,SAINT FRANCIS MEDICAL CENTER,NE,145221139,3,no_match_above_threshold
,0,581716804,Saint Thomas Health,MO,172803809,3,no_match_above_threshold
,0,271672159,KVC HOSPITALS INC,KS,47067786,3,no_match_above_threshold
,0,582032904,KENNESTONE HOSPITAL INC,GA,1374071696,3,no_match_above_threshold
,0,221773439,KENNEDY UNIVERSITY HOSPITAL INC,PA,782911904,3,no_match_above_threshold
,0,470484764,ALEGENT HEALTH - BERGAN MERCY HEALTH,NE,685216987,3,no_match_above_threshold
,0,820551704,Baylor Regional Medical Center at Plano,TX,254902000,3,no_match_above_threshold
,0,273850988,UC HEALTHCARE SYSTEM,OH,2492934682,3,no_match_above_threshold
,0,470757164,ALEGENT CREIGHTON HEALTH,NE,500282312,3,no_match_above_threshold
,0,813040663,Baylor Scott & White Medical Centers-,TX,110586630,3,no_match_above_threshold
,0,232201344,TOWER HEALTH,PA,619770704,3,no_match_above_threshold
,0,540506321,CHILDREN'S HOSPITAL OF THE KING'S,VA,622022674,3,no_match_above_threshold
,0,251801532,VALLEY MEDICAL FACILITIES INC,PA,475038986,3,no_match_above_threshold
,0,452696517,ARH MARY BRECKINRIDGE HEALTH SERVICE,KY,88885232,3,no_match_above_threshold
,0,231352156,The American Oncologic Hospital,PA,295262904,3,no_match_above_threshold
,0,230596940,JEFFERSON HEALTH - NORTHEAST,PA,654563468,3,no_match_above_threshold
,0,591113901,University Community Hospital Inc,FL,1108019538,3,no_match_above_threshold
,0,420680452,CENTRAL IOWA HOSPITAL CORPORATION,IA,1093018768,3,no_match_above_threshold
,0,720535375,LAFAYETTE GENERAL MEDICAL CENTER INC,LA,632536734,3,no_match_above_threshold
,0,452964467,BON SECOURS CHARITY HEALTH SYSTEM AFFILIATED GROUP,NY,698641924,3,no_match_above_threshold
,0,430688874,SSM HEALTH CARE OF WISCONSIN INC,MO,751943258,3,no_match_above_threshold
,0,636000090,THE HEALTH CARE AUTHORITY OF THE CITY OF,AL,284966671,2,no_match_above_threshold
,0,640362400,ANDERSON REGIONAL MEDICAL CENTER,MS,298831964,2,no_match_above_threshold
,0,943480131,LOUISIANA CHILDREN'S MEDICAL CENTER,LA,1689417616,2,no_match_above_threshold
,0,560603898,HARNETT HEALTH SYSTEM INC,NC,129542076,2,no_match_above_threshold
,0,591009537,CENTERSTONE OF FLORIDA INC,TN,56657367,2,no_match_above_threshold
,0,581911751,SOUTHEAST GEORGIA HEALTH SYSTEM INC,GA,412118561,2,no_match_above_threshold
,0,941156276,FRESNO COMMUNITY HOSPITAL,CA,2349133160,2,no_match_above_threshold
